Activo;Origen;Idioma;µrea de conocimiento;Prop¢sito de formaci¢n;Tipo de contenido;Tipo de art°culo;ID de art°culo;T°tulo del art°culo;Descripci¢n;Contenido del curso;Fecha de creaci¢n;Fecha de publicaci¢n;Costo del curso;Proveedor;Responsable;Experto del curso;Duraci¢n (en horas);Horas de crÇdito
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3255;Aprendiendo a aprender: Poderosas herramientas mentales con las que podr†s dominar temas dif°ciles (Learning How to Learn);Este curso te brinda acceso a invaluables tÇcnicas de aprendizaje utilizadas por expertos en arte, m£sica, literatura, matem†ticas, ciencia, deportes y muchas otras disciplinas. Aprenderemos c¢mo el cerebro utiliza dos modos de aprendizaje muy distintos y c¢mo encapsula (?fragmenta?) la informaci¢n. TambiÇn hablaremos sobre ilusiones de aprendizaje, tÇcnicas de memoria, c¢mo ocuparse de la procrastinaci¢n y las mejores pr†cticas, seg£n lo demuestra la investigaci¢n, para ayudarte a dominar los temas m†s complicados. Con estos enfoques, m†s all† de tus niveles de destreza en los temas que quieras dominar, puedes cambiar tu pensamiento y tu vida. Si ya eres un experto, este vistazo de la maquinaria cerebral te dar† ideas para disparar un nuevo aprendizaje poderoso, con consejos contraintuitivos para presentar ex†menes y perspectivas que te ayudar†n a aprovechar al m†ximo el tiempo que dedicas a las tareas y a la resoluci¢n de problemas. Si est†s teniendo dificultades, descubrir†s un cofre del tesoro estructurado con tÇcnicas pr†cticas que te orientan acerca de lo que debes hacer para mejorar. Si alguna vez deseaste ser mejor en alg£n †mbito del aprendizaje, este curso te servir† como gu°a. Este curso tambiÇn est† disponible otros idiomas: Para unirte a la versi¢n en inglÇs, visita: https://www.coursera.org/learn/learning-how-to-learn Para unirte a la versi¢n en portuguÇs, visita: https://www.coursera.org/learn/aprender Para unirte a la versi¢n en chino, visita: https://www.coursera.org/learn/ruhe-xuexi;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;University California San Dieg;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_16035;Fundamentos del Liderazgo con Goldman Sachs 10,000 Women;Este curso gratuito en l°nea es uno de los 10 cursos disponibles en la colecci¢n Goldman Sachs 10,000 Women, dise§ado para emprendedoras listas para llevar su negocio al siguiente nivel. En este curso, comprender†s el liderazgo y su papel en el crecimiento empresarial. Aprender†s m†s sobre estilos de liderazgo y reflexionar†s sobre tu rol como l°der de tu empresa. Considerar†s las cualidades de liderazgo e identificar†s los valores fundamentales y suposiciones que influyen en tu forma de liderar. Escuchar†s a exparticipantes de 10,000 Women explicar c¢mo implementar un Plan de Desarrollo de Liderazgo les ayud¢ a hacer crecer su negocio, antes de completar tu propio Plan de Desarrollo de Liderazgo para considerar las acciones que puedes tomar para ayudarlo a mejorar tus habilidades de liderazgo. TambiÇn completar†s una Auditor°a Cultural para considerar y analizar la cultura organizacional actual de tu negocio. Al final del curso, habr†s creado tu Declaraci¢n de Visi¢n para describir lo que imaginas para el futuro de tu empresa. La colecci¢n de cursos 10,000 Women ofrece una experiencia de aprendizaje en l°nea verdaderamente flexible. Tendr†s la libertad de acercarte al programa de cualquier manera que funcione para ti: toma cualquier curso o combinaci¢n de cursos para adaptar tu viaje de aprendizaje a las necesidades individuales de crecimiento de tu negocio. Si eliges tomar los 10 cursos, explorar†s todos los elementos clave de tu negocio y desarrollar†s un plan exhaustivo para el crecimiento de tu negocio. ObtÇn m†s informaci¢n sobre la colecci¢n Goldman Sachs 10,000 Women en las preguntas frecuentes.;;24 nov. 2020;24-nov-20;0;Coursera;Equipo De Desarrollo De Summa;Coursera;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3140;Modelos de dise§o instruccional para ambientes digitales;En este curso conocer†s nuevas herramientas tecnol¢gicas que est†n ganando espacio en la escena educativa y revisar†s ejemplos de innovaciones educativas. TambiÇn, aprender†s sobre los indicadores de calidad pedag¢gica para evaluar el dise§o instruccional, y ser†s capaz de aplicarlos a tu propio dise§o instruccional a travÇs de un ejercicio pr†ctico.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Tecnol¢gico De Monterrey;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3188;Fundamentos del Emprendimiento: Pensamiento y Acci¢n;"El Çxito en los negocios puede aumentar enormemente cuando se comprenden las caracter°sticas de emprendimiento claves y las soluciones basadas en las competencias. En este curso interactivo se brinda el conocimiento que los emprendedores potenciales necesitan para tener Çxito en una oportunidad empresarial. Entre los temas se incluyen los siguientes: c¢mo evaluar de la mejor manera posible la creatividad, la oportunidad y la viabilidad; estrategias de negocios para nuevos emprendimientos; la importancia de un plan de negocios; c¢mo alcanzar el Çxito en un nuevo negocio. Al finalizar el curso, los estudiantes contar†n con las aptitudes y la confianza necesarias para evaluar la puesta en marcha de un negocio, y adquirir†n un enfoque m†s emprendedor respecto de la manera de aproximarse al papel que desempe§ar†n si deciden trabajar en organizaciones.";;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;University Of California, Irvi;;
Y;Coursera;Espanol;;;Enlace;VIRTUAL;COURSERA_21003;Administraci¢n de Recursos Humanos;®Por quÇ piensas que la gesti¢n del †rea de recursos humanos muchas veces no es protagonista de las decisiones estratÇgicas de tu organizaci¢n? ®Por quÇ si el capital intangible es el diferencial competitivo de las organizaciones, estas no lo trabajan adecuadamente o no obtienen los resultados necesarios? Tanto si eres un profesional de recursos humanos como si no, este curso te permitir† profundizar en los mejores y m†s modernos conceptos y pr†cticas que hacen a la gesti¢n del capital humano. Objetivos del curso: ? Comprender la importancia del desarrollo estratÇgico en la gesti¢n de capital humano. ? Incorporar los conceptos m†s actualizados en la gesti¢n de las personas. ? Comprender c¢mo se agrega valor competitivo a travÇs del desarrollo e implementaci¢n de las mejores pr†cticas de gesti¢n. ? Compartir a travÇs de los foros de debate, las diferentes experiencias internacionales que conforman las pr†cticas de recursos humanos.;;3 ago. 2021;;;;;;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3087;Evaluaci¢n del y para el aprendizaje en educaci¢n universitaria;La visi¢n contempor†nea del aprendizaje como un proceso activo, constructivo y flexible, adem†s de la diversidad de experiencias de aprendizaje y contextos donde estas se desarrollan, exige al profesorado el dise§o de instrumentos de pr†cticas de evaluaci¢n que correspondan a estas necesidades. Identificar los conocimientos que adquieren los alumnos y considerar las estrategias m†s adecuadas para evaluarlos, ayudar† a que los profesores implementen mejores pr†cticas de evaluaci¢n, sustentadas en un enfoque formativo, en el que los estudiantes reciban realimentaci¢n frecuente sobre su aprendizaje, y a partir de ello puedan construir activamente su conocimiento y juzgar cr°ticamente su formaci¢n. A travÇs de las experiencias de aprendizaje se pretende que los participantes realicen un ejercicio de reflexi¢n cr°tica de conceptos tales como: evaluaci¢n del y para el aprendizaje, evaluaci¢n formativa, evaluaci¢n diagn¢stica, evaluaci¢n sumativa, criterios para una buena evaluaci¢n, ex†menes de alto impacto y sus implicaciones educativas, aspectos legales, Çticos y sociales de la evaluaci¢n.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Universidad Nacional Aut¢noma;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3082;Autoridad, direcci¢n y liderazgo;En este curso, identificar†s las principales responsabilidades y actividades que realiza un directivo en cualquier nivel de mando. Revisar†s ejemplos que reflejan la importancia del ejercicio del liderazgo resaltando el valor del manejo adecuado de la comunicaci¢n, toma de decisiones, motivaci¢n, delegaci¢n, supervisi¢n y coordinaci¢n del equipo de trabajo. Por otra parte, reconocer†s los diferentes estilos de liderazgo y como Çstos deben ser utilizados dependiendo de las particularidades de cada situaci¢n.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Universidad Nacional Aut¢noma;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3254;La comunicaci¢n laboral en el siglo XXI;En el acelerado ambiente empresarial de hoy en d°a, a los empleados de todo nivel se les pide que se encarguen cada vez de m†s tareas, que cumplan m†s plazos, que asuman m†s responsabilidad y que se adapten a m†s innovaci¢n. Adem†s de esos retos est† la cuesti¢n de la gran diversidad de personas con las que uno trabaja, y que continuamente est†n cambiando, por lo que es necesario saber manejar las diferencias generacionales, culturales, de sexo y de edad. La comunicaci¢n, tanto verbal como no verbal, constituye la base de todo lo que hacemos y decimos y es trascendental en el entorno laboral del siglo XXI. Afortunadamente, es posible aprender a comunicarse, y con la instrucci¢n adecuada uno puede mejorar. El prop¢sito de este curso es sensibilizar a los alumnos sobre la importancia de la comunicaci¢n en el lugar de trabajo y ense§arles nuevas destrezas interpersonales, a fin de que se vuelvan en general mejores comunicadores. Estos son algunos de los temas tratados: proceso y funciones de la comunicaci¢n, patrones conductuales, percepci¢n de la realidad, se§ales verbales y no verbales, confianza, asertividad, tacto, control de la ira, cr°ticas y observaciones positivas, resoluci¢n de conflictos, creaci¢n de equipos, liderazgo, entrevistas, empleo eficaz de la tecnolog°a (correo electr¢nico, Skype, mensajes de texto, etc.) para comunicarse.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;University Of California, Irvi;;
Y;Coursera;Espanol;;Desempe§o;Enlace;VIRTUAL;COURSERA_3273;C¢mo hacer una tesis;"Con este curso, ofrecido por la UNAM, el participante en proceso de titulaci¢n o que est†n finalizando estudios universitarios, ser† capaz de elaborar una tesis en seis meses; por medio de las herramientas adquiridas en cada m¢dulo, a fin de que las conjuguen con los conocimientos, habilidades y aptitudes con que cuentan e impulsando sus capacidades de investigaci¢n.";;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Universidad Nacional Aut¢noma;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3164;C¢mo hablar bien en p£blico;Cada d°a es m†s importante hablar bien en p£blico. La mejor oratoria es la que permite al orador conseguir los objetivos que se hab°a planteado. Contrariamente a la creencia com£n, la necesidad de una buena oratoria no es exclusiva de ciertos grupos profesionales, sino que todas las personas deber°an superar el miedo escÇnico y hablar bien en p£blico. ®El motivo? Poder trasladar de manera eficiente el mensaje deseado, ya sea para fines laborales (exponer proyectos laborales, convencer ante foros, asambleas o parlamentos, comunicar mejor con clientes, aumentar el grado de persuasi¢n), como personales (exponer proyectos personales, mejorar la comunicaci¢n con las personas). El orador se hace, no nace. En este curso adquirir†s recursos para hablar bien y conseguir, a travÇs de la palabra, los objetivos planteados. Te invitamos a descubrirlo con nosotros.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Universitat Autïnoma De Barcel;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3156;Trabaja inteligentemente, no m†s duro: Gesti¢n del tiempo para la productividad personal y profesional;Podr†s aplicar los conocimientos que adquieras en cuanto a conciencia personal y profesional, organizaci¢n y compromiso, y utilizar las herramientas, tÇcnicas y mÇtodos aprendidos para fijarte metas, jerarquizar tareas, programar y delegar, todo con el fin de superar las dificultades asociadas a la gesti¢n del tiempo y mejorar la productividad.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;University Of California, Irvi;5;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3260;Liderazgo Instruccional: Perspectiva Global y Pr†cticas Locales;El curso Liderazgo Instruccional: Perspectiva Local y Pr†cticas locales, es una instancia para que profesores, l°deres escolares y profesionales de la educaci¢n puedan actualizar sus conocimientos y potenciar la ense§anza y el aprendizaje de los estudiantes.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Pontificia Universidad Cat¢lic;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3088;Los obst†culos y la conducci¢n en las negociaciones;En este curso se analizar† para su aplicaci¢n la ubicaci¢n y se§alamiento de los obst†culos que se presentan durante el proceso de negociaci¢n. Es interesante observar que en este an†lisis no s¢lo se plantean los obst†culos, sino se hacen observaciones sobre las condiciones que se presentan para identificar el obst†culo con las habilidades y estrategias que se ofrecen para su manejo efectivo. La presentaci¢n de los nueve obst†culos que propone nuestro modelo de negociaci¢n se hace en forma de aparici¢n secuencial, lo que permite la previsi¢n necesaria para evitarlos. Finalmente incorporaremos un elemento nuevo al proceso de negociaci¢n, que es el factor del tiempo y del ritmo, para que cada una de las fases cumpla con un requerimiento de exactitud en su cumplimiento.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Universidad Nacional Aut¢noma;;
Y;Coursera;Espanol;;Conocimiento;Enlace;VIRTUAL;COURSERA_3058;Fundamentos de la escritura acadÇmica;Adem†s de conocer las reglas de ortograf°a y de redacci¢n, en la elaboraci¢n de cualquier texto es necesario considerar otros aspectos tales como el prop¢sito comunicativo, la relaci¢n entre emisor y receptor y el tipo de texto. Por medio de ejercicios, videos y ejemplos reales, el primer m¢dulo (Semana 1 y 2) gu°a al alumno para identificar diferentes tipos de textos y los marcadores textuales que caracterizan a cada uno de ellos. Se hace especial Çnfasis en textos cuyo principal prop¢sito es informar. En el segundo m¢dulo (Semana 3 y 4), se profundiza en los textos con prop¢sitos argumentativos. En este sentido, se distingue entre argumentos basados en opiniones, y se practica la estructura del texto argumentativo. El objetivo de este curso es desarrollar la competencia de comunicaci¢n escrita en el nivel de correcci¢n y es la segunda parte de una secuencia de dos MOOC, con la que se prepara para el desarrollo de textos Universitarios.;;20 dic. 2019;1-mar-20;0;Coursera;Equipo De Desarrollo De Summa;Tecnol¢gico De Monterrey;;
